,Unnamed: 0,player_id,player_name,games,time,gf,xg,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team,npg,npxG,xGChain,xGBuildup,season
16075,16075,4499,Georgios Samaras,5,59,0,0.0683377087116241,0,0.0,1,0,0,0,S,West Bromwich Albion,0,0.0683377087116241,0.566208593547344,0.49787088483572,2015
16076,16076,4505,Sebastián Blanco,3,30,0,0.0398552063852549,0,0.0,2,0,1,0,S,West Bromwich Albion,0,0.0398552063852549,0.0398552063852549,0.0,2015
16077,16077,519,Connor Wickham,36,2782,5,7.66333374381065,1,1.76672577951103,83,21,8,0,F M S,Sunderland,5,7.66333374381065,12.3049145955592,4.77848439849913,2015
16078,16078,930,Steven Fletcher,30,1782,5,6.64245592057705,2,2.05157889612019,37,17,4,0,F M S,Sunderland,5,6.64245592057705,9.38952605426311,2.30706968624145,2015
16079,16079,735,Jermain Defoe,17,1468,4,4.0209095813334,0,1.26054432988167,34,13,1,0,F M,Sunderland,4,4.0209095813334,7.36855620890856,2.51199186220765,2015
16080,16080,929,Adam Johnson,32,2085,4,3.22257069312036,1,3.91895504388958,25,39,2,0,F M S,Sunderland,3,2.46140185557306,7.58085548598319,4.6186052300036,2015
16081,16081,931,Jordi Gómez,29,1952,4,3.72191210649908,2,1.79208082146943,31,23,7,0,M S,Sunderland,1,1.43840559385717,6.74525986611843,4.43760609813035,2015
16082,16082,733,Jack Rodwell,23,1483,3,2.48202142678201,0,0.275168396532536,30,4,5,0,M S,Sunderland,3,2.48202142678201,5.9639270529151,4.82379115093499,2015
16083,16083,740,Sebastian Larsson,36,3079,3,2.72191664017737,3,3.48630778770894,45,58,10,0,M,Sunderland,3,2.72191664017737,8.62635052576661,5.84343780204654,2015
16084,16084,738,Lee Cattermole,28,2367,1,0.23088713362813,0,1.05503521487117,10,12,14,0,M S,Sunderland,1,0.23088713362813,5.42204139195383,4.69463594257832,2015
16085,16085,932,Danny Graham,14,620,1,1.10955829545856,0,0.176996057853103,10,6,0,0,F M S,Sunderland,1,1.10955829545856,1.55280003324151,0.397662617266178,2015
16086,16086,580,Costel Pantilimon,28,2520,0,0.0,0,0.0,0,0,2,0,GK,Sunderland,0,0.0,0.558052490465343,0.558052490465343,2015
16087,16087,726,Vito Mannone,10,900,0,0.0,0,0.0431760624051094,0,1,0,0,GK,Sunderland,0,0.0,0.64019045047462,0.59701438806951,2015
16088,16088,729,John O&#039;Shea,37,3270,0,0.578878574073315,0,0.345348730683327,7,6,4,0,D,Sunderland,0,0.578878574073315,4.32541710138321,4.2413303181529,2015
16089,16089,730,Patrick van Aanholt,28,2301,0,1.31643209606409,5,4.81057328358293,30,35,4,0,D M S,Sunderland,0,1.31643209606409,9.27066592127085,5.96841869689524,2015
16090,16090,742,Billy Jones,14,1257,0,0.500838177278638,0,0.79235474858433,4,6,7,0,D M,Sunderland,0,0.500838177278638,3.85736384801567,2.71967734210193,2015
16091,16091,912,Mikael Mandron,1,2,0,0.108699604868889,0,0.0,1,0,0,0,S,Sunderland,0,0.108699604868889,0.108699604868889,0.0,2015
16092,16092,927,Sebastián Coates,10,821,0,0.365131909027696,0,0.063058041036129,7,2,1,0,D S,Sunderland,0,0.365131909027696,1.12376587465405,1.1051173992455,2015
16093,16093,928,Wes Brown,25,1998,0,0.267819564789534,0,0.252922162413597,4,5,5,1,D S,Sunderland,0,0.267819564789534,1.49118514731526,1.35969839990139,2015
16094,16094,968,Liam Bridcutt,18,889,0,0.0548414681106806,2,0.736525312066078,4,9,6,1,M S,Sunderland,0,0.0548414681106806,4.40893805772066,3.77148675080389,2015
16095,16095,1033,Emanuele Giaccherini,8,292,0,0.334447018802166,0,0.555394919589162,8,10,2,0,M S,Sunderland,0,0.334447018802166,0.962825581431389,0.334590857848525,2015
